28,"Desert Eagle",Pistols,"Light Rail",Restricted,#8847ff,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. Its custom paint job creates an optical illusion and appears to change the weapon's geometry.Required power supply sold separately",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_gs_deagle_exo_light_png.png
29,"Desert Eagle",Pistols,"Blue Ply","Mil-Spec Grade",#4b69ff,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. It has been laminated and filled with an ash-colored grip and blue slide.WARNING: This is a replica and has not been tested with live ammunition",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_cu_deagle_replica_light_png.png
30,"Desert Eagle",Pistols,Printstream,Covert,#eb4b4b,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. It has been custom painted with a stark black and white design and finished with pearlescent highlights.WHITE_1; BLACK_1; PEARLESCENT_1;",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_cu_deag_printstream_light_png.png
31,"Desert Eagle",Pistols,"The Bronze","Industrial Grade",#5e98d9,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. A multicolored pattern of randomized numbers has been applied.Numbers don't lie, but I do",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_am_numbers_bronze_light_png.png
32,"Desert Eagle",Pistols,"Night Heist","Mil-Spec Grade",#4b69ff,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. Its base has been painted with a purple anodized map pattern. It looks like someone has drawn on top of the map since it was first applied.Plaing is one thing, executing is another",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_am_heist_plans_purple_light_png.png
33,"Desert Eagle",Pistols,"Trigger Discipline",Restricted,#8847ff,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. A pink isometric pattern has been custom painted on the barrel. The hammer and front sight have been painted bright blue.Patience is its own reward",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_cu_deag_trigger_discipline_light_png.png
34,"Desert Eagle",Pistols,Sputnik,"Mil-Spec Grade",#4b69ff,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. A space themed pattern consisting of stars and satellites has been applied.Send and receive",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_sp_spacerace_blue_light_png.png
35,"Desert Eagle",Pistols,"Ocean Drive",Covert,#eb4b4b,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range. It has been custom painted using oversaturated colors and different shapes.Can't miss—both the colors and when using the weapon",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_deagle_cu_deagle_kitch_light_png.png
36,"Dual Berettas",Pistols,"Anodized Navy","Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted with a chrome base coat and candied in transparent navy blue anodized effect paint.",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_an_navy_light_png.png
37,"Dual Berettas",Pistols,Stained,"Industrial Grade",#5e98d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been given a forced patina using lemon and mustard dripped onto the surface.If you think it's messy now, wait until you see it under a blacklight",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_aq_forced_light_png.png
38,"Dual Berettas",Pistols,Contractor,"Consumer Grade",#b0c3d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has individual parts spray-painted tan, navy and dark green.Rona Sabri still hasn't forgiven Sebastien for not selecting her to go after Turner",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_so_pmc_light_png.png
39,"Dual Berettas",Pistols,Colony,"Consumer Grade",#b0c3d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has individual parts spray-painted khaki and grey.",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_so_space_marine_light_png.png
40,"Dual Berettas",Pistols,Demolition,Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has individual parts spray-painted black and tangerine orange.Rona is as good as she thinks she is... she's just not old enough to realize she shouldn't point it out to everyone - Felix Riley, Commanding Officer",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_so_tangerine_light_png.png
41,"Dual Berettas",Pistols,"Black Limba","Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. This memento from Agency has a dark patina and grips of black limba wood.Where classic construction meets modern aesthetics",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_season_elites_bravo_light_png.png
42,"Dual Berettas",Pistols,Hemoglobin,Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted using a transparent red abstract hydrographic over a metallic base coat.",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_am_ossify_red_light_png.png
43,"Dual Berettas",Pistols,"Cobalt Quartz",Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted with metallic paint and uses a crystallizing mask to create a pattern.Everyone wants to make an impact",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_am_crystallized_blue_light_png.png
44,"Dual Berettas",Pistols,Marina,Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted with a hydrographic in a contrasting yellow and blue pattern.Some people will call you a hero... others a villain",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_hy_marina_sunrise_light_png.png
45,"Dual Berettas",Pistols,Panther,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted in a black, grey and red color scheme.",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_so_panther_light_png.png
46,"Dual Berettas",Pistols,Retribution,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been custom painted in a military themed design.",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_retribution_light_png.png
47,"Dual Berettas",Pistols,Briar,"Consumer Grade",#b0c3d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted with a hydrographic of curling vines and flowers.True Love's Kiss can't save you from its barbs",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_hy_vines_light_png.png
48,"Dual Berettas",Pistols,"Urban Shock",Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been custom painted with urban camo and blue accents.With lightning always comes thunder",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_elites_urbanstorm_light_png.png
49,"Dual Berettas",Pistols,Duelist,Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been given painted mother-of-pearl grips and a dark forced patina.Square gum not included",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_mother_of_pearl_elite_light_png.png
50,"Dual Berettas",Pistols,"Moon in Libra","Consumer Grade",#b0c3d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted with a hydrographic in a zodiac motif.Today's a great day to find romance and kill your rivals",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_hy_zodiac1_light_png.png
51,"Dual Berettas",Pistols,Emerald,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted with a chrome base coat and candied in transparent emerald anodized effect paint.This is what the great Sebastien Heequet has been reduced to? A nagging school marm?  What happened to you... - The Teacher and The Iconoclast Part 2",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_an_emerald_light_png.png
52,"Dual Berettas",Pistols,"Dualing Dragons","Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has dragons laser-etched on the slide and barrel.Marian was always cooler than Sylvia",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_dualberretta_dragons_light_png.png
53,"Dual Berettas",Pistols,Cartel,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been engraved with skeletons, flowers and serpents.That's why Huxley is doing the heavy lifting, all we have to is nudge her forward... - The Serpent and The Truth Seeker, Part 2",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_aq_dualberettas_cartel_light_png.png
54,"Dual Berettas",Pistols,Ventilators,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. These pistols have been elegantly painted in chrome.A weapon for artists, by artists",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dualberettas_ventilators_light_png.png
55,"Dual Berettas",Pistols,"Royal Consorts",Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. Between the green dyed pearl handled grips, gryphon side plates, and laser etched slide; these pistols redefine elegance.Face off and release the doves",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dual_berettas_golden_venice_light_png.png
56,"Dual Berettas",Pistols,"Cobra Strike",Classified,#d32ce6,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. A cobra has been hand painted on either grip. The slide displays its neon venom.They always strike back",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dualberettas_cobra_light_png.png
57,"Dual Berettas",Pistols,Shred,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been spray painted with white and blue streaks on a black base.Sometimes the gnar shreds you",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_sp_elites_winter_raider_light_png.png
58,"Dual Berettas",Pistols,"Twin Turbo",Classified,#d32ce6,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. A custom paint job paying homage to an Italian racing car has been applied.Always an underdog",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_dual_elites_rally_light_png.png
59,"Dual Berettas",Pistols,"Drift Wood","Industrial Grade",#5e98d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been spray-painted using brown paint in a pattern resembling dried wood.Knock on wood; you're goa need all the luck you can get - Felix Riley, Commanding Officer",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_sp_dry_wood_light_png.png
60,"Dual Berettas",Pistols,Pyre,"Industrial Grade",#5e98d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been painted using a rust-tinted hydrographic of a gel pen doodle.Honor your dead",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_hy_gelpen_dark_light_png.png
61,"Dual Berettas",Pistols,Balance,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. A red rose has been painted on either grip over a black base and silver filigree.In all things",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dual_elites_rose_light_png.png
62,"Dual Berettas",Pistols,"Elite 1.6","Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. ELITE has been stamped on the side of these classic Dual Berettas.Source material",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dual_elites_classic_light_png.png
63,"Dual Berettas",Pistols,Dezastre,Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been custom painted with a high tech black, white, and red design.Always follow manufacturer guidelines for safe use",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dual_elites_dezastre_light_png.png
64,"Dual Berettas",Pistols,"Switch Board","Industrial Grade",#5e98d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. A multicolored pattern of randomized numbers has been applied.Numbers don't lie, but I do",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_hy_numbers_green_light_png.png
65,"Dual Berettas",Pistols,Heist,"Consumer Grade",#b0c3d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. Its base has been painted with a beige anodized map pattern. It looks like someone has drawn on top of the map since it was first applied.Plaing is one thing, executing is another",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_am_heist_plans_green_light_png.png
66,"Dual Berettas",Pistols,"Oil Change","Consumer Grade",#b0c3d9,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. It has been spray-painted with a pattern of engine components.""It doesn't look good...""",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_sp_engine_dirty_light_png.png
67,"Dual Berettas",Pistols,Tread,"Mil-Spec Grade",#4b69ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. Both Berettas have been hand etched using a wave pattern. The slides have been painted gold.Fine details take the longest, add the most, and are noticed the least",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_gs_dual_berettas_tread_light_png.png
68,"Dual Berettas",Pistols,Melondrama,Classified,#d32ce6,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. These berettas have been custom painted with a twisted, frightening depiction of a watermelon over a navy blue background.Sweet dreams...",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_elites_beware_light_png.png
69,"Dual Berettas",Pistols,"Flora Carnivora",Restricted,#8847ff,"Firing two large-mag Berettas at once will lower accuracy and increase load times. On the bright side, you'll get to fire two large-mag Berettas at once. Three brightly colored, hungry carnivorous plants have been custom painted on each Dual Beretta.Help them grow up big and strong",https://raw.githubusercontent.com/ByMykel/counter-strike-image-tracker/main/static/panorama/images/econ/default_generated/weapon_elite_cu_dual_elites_evil_flora_light_png.png
